CompoundName	PrecursorMz	ProductMz	LibraryIntensity	NormalizedRetentionTime	SumFormula	SMILES	InChI	TransitionGroupId
2,6-DIAMINOHEPTANEDIOIC ACID	191.10263	55.0565	0.28315055	60.0	C7H14N2O4	C(CC(C(=O)O)N)CC(C(=O)O)N	GMKMEZVLHJARHF-WHFBIAKZSA-N	2,6-DIAMINOHEPTANEDIOIC ACID_264
2,6-DIAMINOHEPTANEDIOIC ACID	191.10263	128.07019	1.0	60.0	C7H14N2O4	C(CC(C(=O)O)N)CC(C(=O)O)N	GMKMEZVLHJARHF-WHFBIAKZSA-N	2,6-DIAMINOHEPTANEDIOIC ACID_262
2,6-DIAMINOHEPTANEDIOIC ACID	191.10263	82.06394	0.70014954	60.0	C7H14N2O4	C(CC(C(=O)O)N)CC(C(=O)O)N	GMKMEZVLHJARHF-WHFBIAKZSA-N	2,6-DIAMINOHEPTANEDIOIC ACID_263
2,6-DIMETHOXYBENZOIC ACID	183.06519	165.05515	1.0	60.0	C9H10O4	COC1=C(C(=CC=C1)OC)C(=O)O	MBIZFBDREVRUHY-UHFFFAOYSA-N	2,6-DIMETHOXYBENZOIC ACID_685
2,6-DIMETHOXYBENZOIC ACID	183.06519	51.02209	0.046	60.0	C9H10O4	COC1=C(C(=CC=C1)OC)C(=O)O	MBIZFBDREVRUHY-UHFFFAOYSA-N	2,6-DIMETHOXYBENZOIC ACID_689
2,6-DIMETHOXYBENZOIC ACID	183.06519	107.01184	0.563	60.0	C9H10O4	COC1=C(C(=CC=C1)OC)C(=O)O	MBIZFBDREVRUHY-UHFFFAOYSA-N	2,6-DIMETHOXYBENZOIC ACID_686
2,6-DIMETHOXYBENZOIC ACID	183.06519	150.03053	0.2505	60.0	C9H10O4	COC1=C(C(=CC=C1)OC)C(=O)O	MBIZFBDREVRUHY-UHFFFAOYSA-N	2,6-DIMETHOXYBENZOIC ACID_687
2-AMINO-2-METHYLPROPANOIC ACID	104.0706	58.0674	1.0	60.0	C4H9NO2	CC(C)(C(=O)O)N	FUOOLUPWFVMBKG-UHFFFAOYSA-N	2-AMINO-2-METHYLPROPANOIC ACID_1079
2-AMINO-2-METHYLPROPANOIC ACID	104.0706	69.04432	0.041	60.0	C4H9NO2	CC(C)(C(=O)O)N	FUOOLUPWFVMBKG-UHFFFAOYSA-N	2-AMINO-2-METHYLPROPANOIC ACID_1080
2-AMINOBUTYRIC ACID	104.0706	44.04953	1.0	60.0	C4H9NO2	CCC(C(=O)O)N	QWCKQJZIFLGMSD-UHFFFAOYSA-N	2-AMINOBUTYRIC ACID_1072
2-AMINOPHENOL	110.06004	65.0397	1.0	60.0	C6H7NO	C1=CC=C(C(=C1)N)O	CDAWCLOXVUBKRW-UHFFFAOYSA-N	2-AMINOPHENOL_437
2-AMINOPHENOL	110.06004	39.02329	0.3535092	60.0	C6H7NO	C1=CC=C(C(=C1)N)O	CDAWCLOXVUBKRW-UHFFFAOYSA-N	2-AMINOPHENOL_438
2-CARBOXYBENZALDEHYDE	151.03897	105.03638	0.41648355	60.0	C8H6O3	C1=CC=C(C(=C1)C=O)C(=O)O	DYNFCHNNOHNJFG-UHFFFAOYSA-N	2-CARBOXYBENZALDEHYDE_149
2-CARBOXYBENZALDEHYDE	151.03897	51.02555	0.5901099	60.0	C8H6O3	C1=CC=C(C(=C1)C=O)C(=O)O	DYNFCHNNOHNJFG-UHFFFAOYSA-N	2-CARBOXYBENZALDEHYDE_148
2-CARBOXYBENZALDEHYDE	151.03897	77.04185	0.84615386	60.0	C8H6O3	C1=CC=C(C(=C1)C=O)C(=O)O	DYNFCHNNOHNJFG-UHFFFAOYSA-N	2-CARBOXYBENZALDEHYDE_147
2-CARBOXYBENZALDEHYDE	151.03897	133.03168	1.0	60.0	C8H6O3	C1=CC=C(C(=C1)C=O)C(=O)O	DYNFCHNNOHNJFG-UHFFFAOYSA-N	2-CARBOXYBENZALDEHYDE_146
2-DEOXY-GLUCOSE	165.07574	92.05476	0.325	60.0	C6H12O5	C1C(C(C(OC1O)CO)O)O	PMMURAAUARKVCB-CERMHHMHSA-N	2-DEOXY-GLUCOSE_862
2-DEOXY-GLUCOSE	165.07574	137.075	0.088	60.0	C6H12O5	C1C(C(C(OC1O)CO)O)O	PMMURAAUARKVCB-CERMHHMHSA-N	2-DEOXY-GLUCOSE_863
2-DEOXY-GLUCOSE	165.07574	65.0457	0.3915	60.0	C6H12O5	C1C(C(C(OC1O)CO)O)O	PMMURAAUARKVCB-CERMHHMHSA-N	2-DEOXY-GLUCOSE_861
2-DEOXY-GLUCOSE	165.07574	42.03882	0.622	60.0	C6H12O5	C1C(C(C(OC1O)CO)O)O	PMMURAAUARKVCB-CERMHHMHSA-N	2-DEOXY-GLUCOSE_860
2-ETHYL-2-HYDROXYBUTYRIC ACID	133.08592	115.06991	0.094385676	60.0	C6H12O3	CCC(CC)(C(=O)O)O	LXVSANCQXSSLPA-UHFFFAOYSA-N	2-ETHYL-2-HYDROXYBUTYRIC ACID_2137
2-ETHYL-2-HYDROXYBUTYRIC ACID	133.08592	69.06505	0.6562246	60.0	C6H12O3	CCC(CC)(C(=O)O)O	LXVSANCQXSSLPA-UHFFFAOYSA-N	2-ETHYL-2-HYDROXYBUTYRIC ACID_2136
2-ETHYL-2-HYDROXYBUTYRIC ACID	133.08592	45.02892	1.0	60.0	C6H12O3	CCC(CC)(C(=O)O)O	LXVSANCQXSSLPA-UHFFFAOYSA-N	2-ETHYL-2-HYDROXYBUTYRIC ACID_2135
2-ETHYL-3-HYDROXY-4H-PYRAN-4-ONE	141.05463	55.01787	0.2157345	60.0	C7H8O3	CCC1=C(C(=O)C=CO1)O	YIKYNHJUKRTCJL-UHFFFAOYSA-N	2-ETHYL-3-HYDROXY-4H-PYRAN-4-ONE_472
2-ETHYL-3-HYDROXY-4H-PYRAN-4-ONE	141.05463	97.02914	0.07191149	60.0	C7H8O3	CCC1=C(C(=O)C=CO1)O	YIKYNHJUKRTCJL-UHFFFAOYSA-N	2-ETHYL-3-HYDROXY-4H-PYRAN-4-ONE_473
2-ETHYL-3-HYDROXY-4H-PYRAN-4-ONE	141.05463	71.01327	0.68100804	60.0	C7H8O3	CCC1=C(C(=O)C=CO1)O	YIKYNHJUKRTCJL-UHFFFAOYSA-N	2-ETHYL-3-HYDROXY-4H-PYRAN-4-ONE_471
2-HYDROXY-2-METHYLBUTYRIC ACID	119.07027	101.05545	0.062394604	60.0	C5H10O3	CCC(C)(C(=O)O)O	MBIQENSCDNJOIY-UHFFFAOYSA-N	2-HYDROXY-2-METHYLBUTYRIC ACID_591
2-HYDROXY-2-METHYLBUTYRIC ACID	119.07027	73.06045	0.37394604	60.0	C5H10O3	CCC(C)(C(=O)O)O	MBIQENSCDNJOIY-UHFFFAOYSA-N	2-HYDROXY-2-METHYLBUTYRIC ACID_590
2-HYDROXY-2-METHYLBUTYRIC ACID	119.07027	55.05012	1.0	60.0	C5H10O3	CCC(C)(C(=O)O)O	MBIQENSCDNJOIY-UHFFFAOYSA-N	2-HYDROXY-2-METHYLBUTYRIC ACID_589
2-HYDROXYOCTANOIC ACID	161.11722	132.05588	0.0026666669	60.0	C8H16O3	CCCCCCC(C(=O)O)O	JKRDADVRIYVCCY-UHFFFAOYSA-N	2-HYDROXYOCTANOIC ACID_127
2-HYDROXYOCTANOIC ACID	161.11722	69.07021	0.059666663	60.0	C8H16O3	CCCCCCC(C(=O)O)O	JKRDADVRIYVCCY-UHFFFAOYSA-N	2-HYDROXYOCTANOIC ACID_126
2-HYDROXYOCTANOIC ACID	161.11722	97.10123	0.18599999	60.0	C8H16O3	CCCCCCC(C(=O)O)O	JKRDADVRIYVCCY-UHFFFAOYSA-N	2-HYDROXYOCTANOIC ACID_125
2-HYDROXYOCTANOIC ACID	161.11722	55.0544	1.0	60.0	C8H16O3	CCCCCCC(C(=O)O)O	JKRDADVRIYVCCY-UHFFFAOYSA-N	2-HYDROXYOCTANOIC ACID_124
2-HYDROXYPHENYLACETIC ACID	153.05463	77.0395	0.6504144	60.0	C8H8O3	C1=CC=C(C(=C1)CC(=O)O)O	CCVYRRGZDBSHFU-UHFFFAOYSA-N	2-HYDROXYPHENYLACETIC ACID_1360
2-HYDROXYPHENYLACETIC ACID	153.05463	107.05062	1.0	60.0	C8H8O3	C1=CC=C(C(=C1)CC(=O)O)O	CCVYRRGZDBSHFU-UHFFFAOYSA-N	2-HYDROXYPHENYLACETIC ACID_1359
2-HYDROXYPHENYLACETIC ACID	153.05463	51.02399	0.17649925	60.0	C8H8O3	C1=CC=C(C(=C1)CC(=O)O)O	CCVYRRGZDBSHFU-UHFFFAOYSA-N	2-HYDROXYPHENYLACETIC ACID_1361
2-ISOPROPYLMALIC ACID	177.07574	113.05878	0.020449078	60.0	C7H12O5	CC(C)C(CC(=O)O)(C(=O)O)O	BITYXLXUCSKTJS-ZETCQYMHSA-N	2-ISOPROPYLMALIC ACID_1097
2-ISOPROPYLMALIC ACID	177.07574	43.05388	1.0	60.0	C7H12O5	CC(C)C(CC(=O)O)(C(=O)O)O	BITYXLXUCSKTJS-ZETCQYMHSA-N	2-ISOPROPYLMALIC ACID_1095
2-ISOPROPYLMALIC ACID	177.07574	71.04877	0.5677627	60.0	C7H12O5	CC(C)C(CC(=O)O)(C(=O)O)O	BITYXLXUCSKTJS-ZETCQYMHSA-N	2-ISOPROPYLMALIC ACID_1096
2-METHOXYCINNAMALDEHYDE	163.07536	135.08128	0.2801868	60.0	C10H10O2	COC1=CC=CC=C1C=CC=O	KKVZAVRSVHUSPL-GQCTYLIASA-N	2-METHOXYCINNAMALDEHYDE_463
2-METHOXYCINNAMALDEHYDE	163.07536	107.08988	0.6877918	60.0	C10H10O2	COC1=CC=CC=C1C=CC=O	KKVZAVRSVHUSPL-GQCTYLIASA-N	2-METHOXYCINNAMALDEHYDE_462
2-METHOXYCINNAMALDEHYDE	163.07536	55.01835	0.78352225	60.0	C10H10O2	COC1=CC=CC=C1C=CC=O	KKVZAVRSVHUSPL-GQCTYLIASA-N	2-METHOXYCINNAMALDEHYDE_461
2-METHOXYCINNAMALDEHYDE	163.07536	77.03891	1.0	60.0	C10H10O2	COC1=CC=CC=C1C=CC=O	KKVZAVRSVHUSPL-GQCTYLIASA-N	2-METHOXYCINNAMALDEHYDE_460
2-METHYLBUTYRYLGLYCINE	160.09682	76.03928	0.080522306	60.0	C7H13NO3	CCC(C)C(=O)NCC(=O)O	HOACIBQKYRHBOW-UHFFFAOYSA-N	2-METHYLBUTYRYLGLYCINE_368
2-METHYLBUTYRYLGLYCINE	160.09682	57.06983	1.0	60.0	C7H13NO3	CCC(C)C(=O)NCC(=O)O	HOACIBQKYRHBOW-UHFFFAOYSA-N	2-METHYLBUTYRYLGLYCINE_367
2-METHYLHIPPURIC ACID	194.08118	91.05021	1.0	60.0	C10H11NO3	CC1=CC=CC=C1C(=O)NCC(=O)O	YOEBAVRJHRCKRE-UHFFFAOYSA-N	2-METHYLHIPPURIC ACID_1755
2-METHYLHIPPURIC ACID	194.08118	65.03448	0.24212271	60.0	C10H11NO3	CC1=CC=CC=C1C(=O)NCC(=O)O	YOEBAVRJHRCKRE-UHFFFAOYSA-N	2-METHYLHIPPURIC ACID_1756
2-METHYLHIPPURIC ACID	194.08118	39.01899	0.013819789	60.0	C10H11NO3	CC1=CC=CC=C1C(=O)NCC(=O)O	YOEBAVRJHRCKRE-UHFFFAOYSA-N	2-METHYLHIPPURIC ACID_1757
2-PHENYLACETAMIDE	136.07568	65.03967	0.38013574	60.0	C8H9NO	C1=CC=C(C=C1)CC(=O)N	LSBDFXRDZJMBSC-UHFFFAOYSA-N	2-PHENYLACETAMIDE_2081
2-PHENYLACETAMIDE	136.07568	63.02388	0.053300433	60.0	C8H9NO	C1=CC=C(C=C1)CC(=O)N	LSBDFXRDZJMBSC-UHFFFAOYSA-N	2-PHENYLACETAMIDE_2082
2-PHENYLACETAMIDE	136.07568	91.057	1.0	60.0	C8H9NO	C1=CC=C(C=C1)CC(=O)N	LSBDFXRDZJMBSC-UHFFFAOYSA-N	2-PHENYLACETAMIDE_2080
2-PHENYLBUTYRIC ACID	165.091	65.03792	0.13000001	60.0	C10H12O2	CCC(C1=CC=CC=C1)C(=O)O	OFJWFSNDPCAWDK-UHFFFAOYSA-N	2-PHENYLBUTYRIC ACID_923
2-PHENYLBUTYRIC ACID	165.091	91.05464	1.0	60.0	C10H12O2	CCC(C1=CC=CC=C1)C(=O)O	OFJWFSNDPCAWDK-UHFFFAOYSA-N	2-PHENYLBUTYRIC ACID_921
2-PHENYLBUTYRIC ACID	165.091	63.02272	0.011666667	60.0	C10H12O2	CCC(C1=CC=CC=C1)C(=O)O	OFJWFSNDPCAWDK-UHFFFAOYSA-N	2-PHENYLBUTYRIC ACID_924
2-PHENYLBUTYRIC ACID	165.091	119.08585	0.18566667	60.0	C10H12O2	CCC(C1=CC=CC=C1)C(=O)O	OFJWFSNDPCAWDK-UHFFFAOYSA-N	2-PHENYLBUTYRIC ACID_922
2-PHOSPHOGLYCERIC ACID	187.00018	138.98248	0.7245471	60.0	C3H7O7P	C(C(C(=O)O)OP(=O)(O)O)O	GXIURPTVHJPJLF-UHFFFAOYSA-N	2-PHOSPHOGLYCERIC ACID_1055
2-PHOSPHOGLYCERIC ACID	187.00018	60.98941	0.32167393	60.0	C3H7O7P	C(C(C(=O)O)OP(=O)(O)O)O	GXIURPTVHJPJLF-UHFFFAOYSA-N	2-PHOSPHOGLYCERIC ACID_1056
2-PHOSPHOGLYCERIC ACID	187.00018	114.96832	0.284822	60.0	C3H7O7P	C(C(C(=O)O)OP(=O)(O)O)O	GXIURPTVHJPJLF-UHFFFAOYSA-N	2-PHOSPHOGLYCERIC ACID_1057
2-PHOSPHOGLYCERIC ACID	187.00018	56.94428	1.0	60.0	C3H7O7P	C(C(C(=O)O)OP(=O)(O)O)O	GXIURPTVHJPJLF-UHFFFAOYSA-N	2-PHOSPHOGLYCERIC ACID_1053
2-PHOSPHOGLYCERIC ACID	187.00018	100.9586	0.9556527	60.0	C3H7O7P	C(C(C(=O)O)OP(=O)(O)O)O	GXIURPTVHJPJLF-UHFFFAOYSA-N	2-PHOSPHOGLYCERIC ACID_1054
2-QUINOLINECARBOXYLIC ACID	174.05495	101.03907	0.23533334	60.0	C10H7NO2	C1=CC=C2C(=C1)C=CC(=N2)C(=O)O	LOAUVZALPPNFOQ-UHFFFAOYSA-N	2-QUINOLINECARBOXYLIC ACID_1492
2-QUINOLINECARBOXYLIC ACID	174.05495	156.04698	0.14366667	60.0	C10H7NO2	C1=CC=C2C(=C1)C=CC(=N2)C(=O)O	LOAUVZALPPNFOQ-UHFFFAOYSA-N	2-QUINOLINECARBOXYLIC ACID_1493
2-QUINOLINECARBOXYLIC ACID	174.05495	75.02503	0.042999998	60.0	C10H7NO2	C1=CC=C2C(=C1)C=CC(=N2)C(=O)O	LOAUVZALPPNFOQ-UHFFFAOYSA-N	2-QUINOLINECARBOXYLIC ACID_1494
2-QUINOLINECARBOXYLIC ACID	174.05495	119.05134	0.0053333337	60.0	C10H7NO2	C1=CC=C2C(=C1)C=CC(=N2)C(=O)O	LOAUVZALPPNFOQ-UHFFFAOYSA-N	2-QUINOLINECARBOXYLIC ACID_1495
2-QUINOLINECARBOXYLIC ACID	174.05495	128.0519	1.0	60.0	C10H7NO2	C1=CC=C2C(=C1)C=CC(=N2)C(=O)O	LOAUVZALPPNFOQ-UHFFFAOYSA-N	2-QUINOLINECARBOXYLIC ACID_1491
3'-CMP	324.0591	213.01767	0.004666667	60.0	C9H14N3O8P	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)OP(=O)(O)O)O	UOOOPKANIPLQPU-XVFCMESISA-N	3'-CMP_6
3'-CMP	324.0591	62.0185	0.0066666664	60.0	C9H14N3O8P	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)OP(=O)(O)O)O	UOOOPKANIPLQPU-XVFCMESISA-N	3'-CMP_5
3'-CMP	324.0591	69.04432	0.021	60.0	C9H14N3O8P	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)OP(=O)(O)O)O	UOOOPKANIPLQPU-XVFCMESISA-N	3'-CMP_4
3'-CMP	324.0591	112.05081	1.0	60.0	C9H14N3O8P	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)OP(=O)(O)O)O	UOOOPKANIPLQPU-XVFCMESISA-N	3'-CMP_3
3'-CMP	324.0591	278.06488	0.0029999998	60.0	C9H14N3O8P	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)OP(=O)(O)O)O	UOOOPKANIPLQPU-XVFCMESISA-N	3'-CMP_7
3,3',4',7-TETRAHYDROXYFLAVONE	301.07068	227.03786	0.041939713	60.0	C16H12O6	COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O	QVYSSMFEUBQBEU-UHFFFAOYSA-N	3,3',4',7-TETRAHYDROXYFLAVONE_786
3,3',4',7-TETRAHYDROXYFLAVONE	301.07068	162.03021	1.0	60.0	C16H12O6	COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O	QVYSSMFEUBQBEU-UHFFFAOYSA-N	3,3',4',7-TETRAHYDROXYFLAVONE_782
3,3',4',7-TETRAHYDROXYFLAVONE	301.07068	141.05708	0.50152904	60.0	C16H12O6	COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O	QVYSSMFEUBQBEU-UHFFFAOYSA-N	3,3',4',7-TETRAHYDROXYFLAVONE_783
3,3',4',7-TETRAHYDROXYFLAVONE	301.07068	179.0021	0.24071647	60.0	C16H12O6	COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O	QVYSSMFEUBQBEU-UHFFFAOYSA-N	3,3',4',7-TETRAHYDROXYFLAVONE_784
3,3',4',7-TETRAHYDROXYFLAVONE	301.07068	50.0588	0.06946264	60.0	C16H12O6	COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O	QVYSSMFEUBQBEU-UHFFFAOYSA-N	3,3',4',7-TETRAHYDROXYFLAVONE_785
3,3',5'-TRIIODOTHYRONINE	651.7973	478.88678	0.3345815	60.0	C15H12I3NO4	C1=CC(=C(C=C1CC(C(=O)O)N)I)OC2=CC(=C(C(=C2)I)O)I	HZCBWYNLGPIQRK-LBPRGKRZSA-N	3,3',5'-TRIIODOTHYRONINE_489
3,3',5'-TRIIODOTHYRONINE	651.7973	198.06824	0.093392074	60.0	C15H12I3NO4	C1=CC(=C(C=C1CC(C(=O)O)N)I)OC2=CC(=C(C(=C2)I)O)I	HZCBWYNLGPIQRK-LBPRGKRZSA-N	3,3',5'-TRIIODOTHYRONINE_492
3,3',5'-TRIIODOTHYRONINE	651.7973	507.86646	0.13171805	60.0	C15H12I3NO4	C1=CC(=C(C=C1CC(C(=O)O)N)I)OC2=CC(=C(C(=C2)I)O)I	HZCBWYNLGPIQRK-LBPRGKRZSA-N	3,3',5'-TRIIODOTHYRONINE_491
3,3',5'-TRIIODOTHYRONINE	651.7973	225.0791	0.15176211	60.0	C15H12I3NO4	C1=CC(=C(C=C1CC(C(=O)O)N)I)OC2=CC(=C(C(=C2)I)O)I	HZCBWYNLGPIQRK-LBPRGKRZSA-N	3,3',5'-TRIIODOTHYRONINE_490
3,3',5'-TRIIODOTHYRONINE	651.7973	605.79047	1.0	60.0	C15H12I3NO4	C1=CC(=C(C=C1CC(C(=O)O)N)I)OC2=CC(=C(C(=C2)I)O)I	HZCBWYNLGPIQRK-LBPRGKRZSA-N	3,3',5'-TRIIODOTHYRONINE_488
3,4-DIHYDROXY-PHENYLALANINE	198.07608	181.04938	0.147	60.0	C9H11NO4	C1=CC(=C(C=C1CC(C(=O)O)N)O)O	WTDRDQBEARUVNC-LURJTMIESA-N	3,4-DIHYDROXY-PHENYLALANINE_212
3,4-DIHYDROXY-PHENYLALANINE	198.07608	65.03766	0.458	60.0	C9H11NO4	C1=CC(=C(C=C1CC(C(=O)O)N)O)O	WTDRDQBEARUVNC-LURJTMIESA-N	3,4-DIHYDROXY-PHENYLALANINE_211
3,4-DIHYDROXY-PHENYLALANINE	198.07608	79.05428	0.5	60.0	C9H11NO4	C1=CC(=C(C=C1CC(C(=O)O)N)O)O	WTDRDQBEARUVNC-LURJTMIESA-N	3,4-DIHYDROXY-PHENYLALANINE_210
3,4-DIHYDROXY-PHENYLALANINE	198.07608	107.04816	0.7685	60.0	C9H11NO4	C1=CC(=C(C=C1CC(C(=O)O)N)O)O	WTDRDQBEARUVNC-LURJTMIESA-N	3,4-DIHYDROXY-PHENYLALANINE_209
3,4-DIHYDROXY-PHENYLALANINE	198.07608	152.07085	1.0	60.0	C9H11NO4	C1=CC(=C(C=C1CC(C(=O)O)N)O)O	WTDRDQBEARUVNC-LURJTMIESA-N	3,4-DIHYDROXY-PHENYLALANINE_208
3,4-DIMETHOXYPHENYLACETIC ACID	197.08084	182.05621	0.038681947	60.0	C10H12O4	COC1=C(C=C(C=C1)CC(=O)O)OC	WUAXWQRULBZETB-UHFFFAOYSA-N	3,4-DIMETHOXYPHENYLACETIC ACID_478
3,4-DIMETHOXYPHENYLACETIC ACID	197.08084	151.07533	1.0	60.0	C10H12O4	COC1=C(C=C(C=C1)CC(=O)O)OC	WUAXWQRULBZETB-UHFFFAOYSA-N	3,4-DIMETHOXYPHENYLACETIC ACID_474
3,4-DIMETHOXYPHENYLACETIC ACID	197.08084	107.04714	0.5262655	60.0	C10H12O4	COC1=C(C=C(C=C1)CC(=O)O)OC	WUAXWQRULBZETB-UHFFFAOYSA-N	3,4-DIMETHOXYPHENYLACETIC ACID_475
3,4-DIMETHOXYPHENYLACETIC ACID	197.08084	77.03835	0.24546322	60.0	C10H12O4	COC1=C(C=C(C=C1)CC(=O)O)OC	WUAXWQRULBZETB-UHFFFAOYSA-N	3,4-DIMETHOXYPHENYLACETIC ACID_476
3,4-DIMETHOXYPHENYLACETIC ACID	197.08084	137.05847	0.11031518	60.0	C10H12O4	COC1=C(C=C(C=C1)CC(=O)O)OC	WUAXWQRULBZETB-UHFFFAOYSA-N	3,4-DIMETHOXYPHENYLACETIC ACID_477
3,5-DIIODO-THYRONINE	525.9007	479.89536	1.0	60.0	C15H13I2NO4	C1=CC(=CC=C1O)OC2=C(C=C(C=C2I)CC(C(=O)O)N)I	ZHSOTLOTTDYIIK-ZDUSSCGKSA-N	3,5-DIIODO-THYRONINE_340
3,5-DIIODO-THYRONINE	525.9007	352.9906	0.5686965	60.0	C15H13I2NO4	C1=CC(=CC=C1O)OC2=C(C=C(C=C2I)CC(C(=O)O)N)I	ZHSOTLOTTDYIIK-ZDUSSCGKSA-N	3,5-DIIODO-THYRONINE_341
3,5-DIIODO-THYRONINE	525.9007	324.97174	0.32586813	60.0	C15H13I2NO4	C1=CC(=CC=C1O)OC2=C(C=C(C=C2I)CC(C(=O)O)N)I	ZHSOTLOTTDYIIK-ZDUSSCGKSA-N	3,5-DIIODO-THYRONINE_342
3,5-DIIODO-THYRONINE	525.9007	381.97025	0.24031204	60.0	C15H13I2NO4	C1=CC(=CC=C1O)OC2=C(C=C(C=C2I)CC(C(=O)O)N)I	ZHSOTLOTTDYIIK-ZDUSSCGKSA-N	3,5-DIIODO-THYRONINE_343
3,5-DIIODO-THYRONINE	525.9007	199.07553	0.22823352	60.0	C15H13I2NO4	C1=CC(=CC=C1O)OC2=C(C=C(C=C2I)CC(C(=O)O)N)I	ZHSOTLOTTDYIIK-ZDUSSCGKSA-N	3,5-DIIODO-THYRONINE_344
3,5-DIMETHOXYPHENOL	155.07027	97.029	0.62417406	60.0	C5H8O4	COC1=CC(=CC(=C1)O)OC	XQDNFAMOIPNVES-UHFFFAOYSA-N	3,5-DIMETHOXYPHENOL_2192
3,5-DIMETHOXYPHENOL	155.07027	52.0313	0.3667401	60.0	C5H8O4	COC1=CC(=CC(=C1)O)OC	XQDNFAMOIPNVES-UHFFFAOYSA-N	3,5-DIMETHOXYPHENOL_2194
3,5-DIMETHOXYPHENOL	155.07027	69.03377	0.5878304	60.0	C5H8O4	COC1=CC(=CC(=C1)O)OC	XQDNFAMOIPNVES-UHFFFAOYSA-N	3,5-DIMETHOXYPHENOL_2193
3,5-DIMETHOXYPHENOL	155.07027	123.04472	0.23761015	60.0	C5H8O4	COC1=CC(=CC(=C1)O)OC	XQDNFAMOIPNVES-UHFFFAOYSA-N	3,5-DIMETHOXYPHENOL_2195
3-AMINO-5-HYDROXYBENZOIC ACID	154.04987	81.03494	1.0	60.0	C7H7NO3	C1=C(C=C(C=C1N)O)C(=O)O	QPEJHSFTZVMSJH-UHFFFAOYSA-N	3-AMINO-5-HYDROXYBENZOIC ACID_2088
3-AMINO-5-HYDROXYBENZOIC ACID	154.04987	92.05101	0.5149136	60.0	C7H7NO3	C1=C(C=C(C=C1N)O)C(=O)O	QPEJHSFTZVMSJH-UHFFFAOYSA-N	3-AMINO-5-HYDROXYBENZOIC ACID_2089
3-AMINO-5-HYDROXYBENZOIC ACID	154.04987	136.04076	0.288854	60.0	C7H7NO3	C1=C(C=C(C=C1N)O)C(=O)O	QPEJHSFTZVMSJH-UHFFFAOYSA-N	3-AMINO-5-HYDROXYBENZOIC ACID_2091
3-AMINOISOBUTANOIC ACID	104.0706	57.03284	1.0	60.0	C4H9NO2	CC(CN)C(=O)O	QCHPKSFMDHPSNR-UHFFFAOYSA-N	3-AMINOISOBUTANOIC ACID_564
3-AMINOISOBUTANOIC ACID	104.0706	86.05929	0.4288628	60.0	C4H9NO2	CC(CN)C(=O)O	QCHPKSFMDHPSNR-UHFFFAOYSA-N	3-AMINOISOBUTANOIC ACID_565
3-AMINOSALICYLIC ACID	154.04987	63.02157	0.87856555	60.0	C7H7NO3	C1=CC(=C(C(=C1)N)O)C(=O)O	IQGMRVWUTCYCST-UHFFFAOYSA-N	3-AMINOSALICYLIC ACID_971
3-CHLORO-TYROSINE	216.04219	94.0435	0.23164873	60.0	C9H10ClNO3	C1=CC(=C(C=C1CC(C(=O)O)N)Cl)O	ACWBBAGYTKWBCD-UHFFFAOYSA-N	3-CHLORO-TYROSINE_306
3-CHLORO-TYROSINE	216.04219	170.03992	1.0	60.0	C9H10ClNO3	C1=CC(=C(C=C1CC(C(=O)O)N)Cl)O	ACWBBAGYTKWBCD-UHFFFAOYSA-N	3-CHLORO-TYROSINE_303
3-CHLORO-TYROSINE	216.04219	135.0715	0.76785415	60.0	C9H10ClNO3	C1=CC(=C(C=C1CC(C(=O)O)N)Cl)O	ACWBBAGYTKWBCD-UHFFFAOYSA-N	3-CHLORO-TYROSINE_304
3-CHLORO-TYROSINE	216.04219	157.00774	0.27489644	60.0	C9H10ClNO3	C1=CC(=C(C=C1CC(C(=O)O)N)Cl)O	ACWBBAGYTKWBCD-UHFFFAOYSA-N	3-CHLORO-TYROSINE_305
3-CHLORO-TYROSINE	216.04219	89.04035	0.1748136	60.0	C9H10ClNO3	C1=CC(=C(C=C1CC(C(=O)O)N)Cl)O	ACWBBAGYTKWBCD-UHFFFAOYSA-N	3-CHLORO-TYROSINE_307
3-FUROIC ACID	113.02332	69.03531	0.78307205	60.0	C5H4O3	C1=COC=C1C(=O)O	IHCCAYCGZOLTEU-UHFFFAOYSA-N	3-FUROIC ACID_1897
3-FUROIC ACID	113.02332	95.01508	0.82382447	60.0	C5H4O3	C1=COC=C1C(=O)O	IHCCAYCGZOLTEU-UHFFFAOYSA-N	3-FUROIC ACID_1896
3-FUROIC ACID	113.02332	39.024	1.0	60.0	C5H4O3	C1=COC=C1C(=O)O	IHCCAYCGZOLTEU-UHFFFAOYSA-N	3-FUROIC ACID_1895
